58,E12000001,2009/2/27,1.592,53.016,5.238,2.016,3.94,281.554
59,E12000001,2009/2/28,1.631,52.314,9.719,4.764,5.631,279.73
61,E12000001,2009/3/2,1.553,54.107,5.725,2.096,3.667,278.634
63,E12000001,2009/3/4,2.174,54.209,5.725,2.479,5.451,274.258
65,E12000001,2009/3/6,1.514,48.606,7.48,2.821,6.708,276.007
67,E12000001,2009/3/8,1.708,64.527,6.182,1.856,1.384,276.243
68,E12000001,2009/3/9,1.631,61.299,5.7,1.896,2.066,277.639
71,E12000001,2009/3/12,1.514,59.336,6.211,1.818,2.934,280.622
72,E12000001,2009/3/13,1.553,45.161,10.348,2.946,9.481,279.353
73,E12000001,2009/3/14,1.32,58.448,10.728,2.816,3.954,280.675
75,E12000001,2009/3/16,1.204,54.611,8.586,3.165,5.27,280.69
76,E12000001,2009/3/17,1.398,52.748,8.322,3.113,6.689,280.515
77,E12000001,2009/3/18,1.475,33.794,28.335,16.487,9.498,279.647
78,E12000001,2009/3/19,1.786,33.222,27.22,13.947,8.127,279.516
79,E12000001,2009/3/20,1.747,32.892,21.117,13.765,9.867,278.432
80,E12000001,2009/3/21,1.437,37.38,24.617,16.027,7.217,280.778
81,E12000001,2009/3/22,1.204,55.349,7.965,1.519,2.647,280.626
83,E12000001,2009/3/24,1.514,55.978,5.386,1.998,3.746,277.865
84,E12000001,2009/3/25,1.67,55.687,6.153,2.283,2.971,279.771
85,E12000001,2009/3/26,1.592,60.505,7.097,2.048,1.732,279.058
86,E12000001,2009/3/27,1.747,60.099,6.936,2.878,1.464,278.418
87,E12000001,2009/3/28,1.864,64.568,7.531,2.522,2.242,276.689
88,E12000001,2009/3/29,1.359,54.437,7.863,2.052,4.487,276.659
89,E12000001,2009/3/30,1.475,53.073,7.517,2.008,4.026,280.693
90,E12000001,2009/3/31,1.165,46.899,10.57,2.186,5.691,282.507
91,E12000001,2009/4/1,1.553,43.211,14.494,5.698,11.332,282.001
93,E12000001,2009/4/3,1.514,47.294,31.551,15.455,11.448,280.601
94,E12000001,2009/4/4,1.708,52.82,14.99,7.906,4.609,280.697
97,E12000001,2009/4/7,1.631,55.459,10.359,3.737,6.14,281.445
98,E12000001,2009/4/8,1.708,58.489,4.508,1.772,2.807,280.509
99,E12000001,2009/4/9,1.67,38.793,10.825,3.862,9.694,283.137
101,E12000001,2009/4/11,1.67,58.604,6.805,3.325,4.751,281.065
102,E12000001,2009/4/12,1.281,60.809,9.714,4.169,6.644,280.892
103,E12000001,2009/4/13,1.359,57.955,16.235,8.776,10.468,280.971
104,E12000001,2009/4/14,0.854,66.51,22.712,8.865,12.166,281.732
105,E12000001,2009/4/15,1.359,71.558,25.232,11.462,6.782,281.529
107,E12000001,2009/4/17,1.475,76.659,16.94,8.481,3.837,281.87
108,E12000001,2009/4/18,1.825,67.861,9.068,3.855,3.604,280.603
109,E12000001,2009/4/19,1.475,64.137,12.938,6.525,5.889,280.449
110,E12000001,2009/4/20,2.019,59.641,20.51,12.116,5.605,282.835
111,E12000001,2009/4/21,1.708,59.274,14.362,7.829,4.235,282.431
113,E12000001,2009/4/23,1.514,56.085,16.209,6.219,8.407,283.997
115,E12000001,2009/4/25,1.204,68.094,20.564,14.657,10.327,284.683
117,E12000001,2009/4/27,1.437,53.017,7.763,3.426,7.818,280.52
118,E12000001,2009/4/28,1.32,56.272,9.511,5.462,7.462,281.001
119,E12000001,2009/4/29,1.243,62.492,11.998,7.849,10.019,283.216
120,E12000001,2009/4/30,1.67,44.806,11.713,5.243,11.06,283.494
121,E12000001,2009/5/1,1.475,53.868,6.717,2.75,5.336,284.174
122,E12000001,2009/5/2,1.087,58.164,8.891,2.004,3.257,282.32
123,E12000001,2009/5/3,1.087,60.796,6.722,1.502,2.354,281.514
124,E12000001,2009/5/4,1.825,63.722,5.015,1.216,2.139,280.99
126,E12000001,2009/5/6,1.708,59.457,4.623,1.23,2.132,283.634
128,E12000001,2009/5/8,1.281,59.482,5.931,1.834,1.798,281.693
129,E12000001,2009/5/9,1.204,56.374,5.715,1.597,2.61,281.153
130,E12000001,2009/5/10,1.398,55.621,4.975,2.292,3.799,281.97
133,E12000001,2009/5/13,1.398,74.622,9.197,4.139,3.43,283.257
134,E12000001,2009/5/14,1.359,76.243,14.525,5.47,3.526,283.925
136,E12000001,2009/5/16,1.398,50.369,9.686,6.113,7.327,283.16
137,E12000001,2009/5/17,1.165,56.64,9.43,4.222,5.541,282.139
138,E12000001,2009/5/18,1.941,67.522,5.274,2.394,3.775,283.558
139,E12000001,2009/5/19,1.67,63.185,8.019,2.827,3.879,283.327
145,E12000001,2009/5/25,1.67,64.195,12.509,6.115,4.467,287.791
146,E12000001,2009/5/26,1.553,55.483,6.684,1.495,2.243,284.014
147,E12000001,2009/5/27,1.475,52.459,4.671,1.317,2.627,283.934
148,E12000001,2009/5/28,1.708,42.757,6.811,1.907,3.021,287.331
149,E12000001,2009/5/29,1.475,52.563,13.862,6.527,5.217,288.745
151,E12000001,2009/5/31,1.475,77.998,14.147,6.424,7.044,287.654
152,E12000001,2009/6/1,1.359,77.907,12.237,6.464,7.129,289.454
153,E12000001,2009/6/2,1.243,69.797,13.138,8.757,4.958,289.191
154,E12000001,2009/6/3,1.165,66.751,8.581,2.46,2.788,284.046
156,E12000001,2009/6/5,1.553,56.04,6.032,2.033,4.376,281.051
157,E12000001,2009/6/6,1.475,61.836,4.686,1.505,2.139,282.037
158,E12000001,2009/6/7,1.398,63.526,5.954,2.04,1.727,283.046
160,E12000001,2009/6/9,1.553,61.142,6.848,3.26,2.739,283.394
162,E12000001,2009/6/11,1.165,56.824,6.527,2.748,4.018,283.59
164,E12000001,2009/6/13,1.048,52.945,10.688,3.86,3.86,287.167
165,E12000001,2009/6/14,1.475,54.774,10.023,2.473,2.368,286.774
166,E12000001,2009/6/15,1.243,54.891,10.334,3.072,3.901,285.768
167,E12000001,2009/6/16,1.281,62.561,8.376,4.85,3.698,287.268
169,E12000001,2009/6/18,1.204,52.037,6.919,1.607,1.787,285.167
170,E12000001,2009/6/19,1.087,52.439,5.484,1.494,1.615,285.151
171,E12000001,2009/6/20,1.048,47.591,6.937,2.127,3.22,285.761
172,E12000001,2009/6/21,0.738,49.715,7.723,2.95,4.299,287.004
174,E12000001,2009/6/23,1.243,38.919,11.026,4.422,3.987,290.335
175,E12000001,2009/6/24,1.281,58.649,11.461,4.584,4.91,288.567
177,E12000001,2009/6/26,1.087,66.774,13.104,4.704,5.047,289.051
178,E12000001,2009/6/27,1.126,64.571,13.959,7.424,5.248,289.702
180,E12000001,2009/6/29,1.359,72.208,15.405,10.341,6.291,291.009
182,E12000001,2009/7/1,1.243,67.19,17.943,7.711,4.251,292.447
183,E12000001,2009/7/2,1.243,72.18,17.956,8.01,6.657,293.376
184,E12000001,2009/7/3,1.281,67.928,16.996,6.381,5.077,289.894
185,E12000001,2009/7/4,1.475,47.944,10.325,3.209,2.331,290.261
187,E12000001,2009/7/6,1.126,41.111,6.1,2.931,3.754,287.475
188,E12000001,2009/7/7,1.126,50.263,8.52,2.862,2.048,287.466
191,E12000001,2009/7/10,1.243,44.581,9.447,2.977,3.644,286.941
193,E12000001,2009/7/12,1.32,43.941,4.547,1.853,2.884,288.14
194,E12000001,2009/7/13,1.475,40.024,7.485,3.276,3,288.096
197,E12000001,2009/7/16,1.475,41.138,5.987,3.338,3.149,287.865
198,E12000001,2009/7/17,1.32,59.57,4.96,2.02,2.925,286.153
199,E12000001,2009/7/18,1.631,55.453,4.093,1.656,1.782,286.371
200,E12000001,2009/7/19,0.971,51.829,5.02,1.823,1.442,287.198
201,E12000001,2009/7/20,1.514,49.324,5.508,1.838,1.627,287.364
202,E12000001,2009/7/21,1.243,34.122,7.935,3.355,6.146,286.845
204,E12000001,2009/7/23,1.165,48.888,4.425,1.946,1.619,287.73
208,E12000001,2009/7/27,1.243,43.956,5.945,2.142,1.424,287.379
210,E12000001,2009/7/29,1.01,39.303,4.097,2.135,2.756,287.892
211,E12000001,2009/7/30,1.165,41.675,5.442,1.348,1.986,286.659
212,E12000001,2009/7/31,1.592,38.525,9.203,2.984,3.969,286.77
213,E12000001,2009/8/1,1.631,42.547,7.043,2.234,3.979,287.34
215,E12000001,2009/8/3,0.893,38.79,8.572,4.034,5.243,288.917
217,E12000001,2009/8/5,1.204,43.32,7.867,2.668,3.664,289.97
218,E12000001,2009/8/6,1.243,43.446,10.373,3.499,4.13,289.36
219,E12000001,2009/8/7,1.048,43.374,9.266,3.068,3.405,288.863
220,E12000001,2009/8/8,1.32,49.272,10.722,2.574,2.702,288.256
221,E12000001,2009/8/9,1.475,46.041,8.794,2.289,2.641,289.222
222,E12000001,2009/8/10,1.204,37.924,4.067,1.521,3.955,288.365
225,E12000001,2009/8/13,1.243,34.845,8.341,2.212,3.924,287.611
227,E12000001,2009/8/15,1.165,36.007,5.804,1.417,1.446,289.301
228,E12000001,2009/8/16,0.893,40.741,6.422,1.357,1.702,288.343
229,E12000001,2009/8/17,1.281,43.16,5.037,1.217,2.021,287.833
231,E12000001,2009/8/19,1.359,38.851,10.783,2.674,6.3,290.935
232,E12000001,2009/8/20,1.281,43.381,9.095,2.034,3.775,289.676
233,E12000001,2009/8/21,1.165,44.49,5.791,1.732,1.881,286
234,E12000001,2009/8/22,0.544,44.941,5.588,1.656,2.667,287.366
235,E12000001,2009/8/23,1.01,39.144,10.384,3.672,5.345,289.194
240,E12000001,2009/8/28,1.398,45.952,4.784,1.226,1.728,285.07
241,E12000001,2009/8/29,1.165,45.457,6.638,1.523,1.439,285.802
242,E12000001,2009/8/30,1.087,38.097,5.667,1.786,2.705,287.52
243,E12000001,2009/8/31,1.514,32.759,5.424,1.995,2.468,290.227
245,E12000001,2009/9/2,1.281,34.024,6.156,2.516,4.67,285.715
246,E12000001,2009/9/3,1.32,41.13,3.263,1.334,4.929,284.854
248,E12000001,2009/9/5,1.592,48.946,6.44,1.621,2.175,285.805
249,E12000001,2009/9/6,0.815,53.849,7.679,1.735,2.58,285.901
250,E12000001,2009/9/7,1.437,45.767,7.398,1.85,4.022,287.25
252,E12000001,2009/9/9,1.165,39.907,5.598,2.223,3.866,286.023
254,E12000001,2009/9/11,1.048,32.049,14.499,5.113,8.683,286.839
255,E12000001,2009/9/12,1.514,38.654,12.709,4.308,4.983,286.405
257,E12000001,2009/9/14,0.932,48.151,7.01,2.687,4.073,284.783
259,E12000001,2009/9/16,1.786,49.369,7.678,2.404,3.64,284.215
260,E12000001,2009/9/17,1.204,43.876,13.731,3.228,8.197,283.454
261,E12000001,2009/9/18,1.592,34.798,14.132,6.169,11.675,284.989
262,E12000001,2009/9/19,1.32,42.352,17.13,10.174,10.588,285.838
263,E12000001,2009/9/20,1.398,45.879,6.346,1.838,3.486,284.308
264,E12000001,2009/9/21,1.165,46.861,6.626,2.063,2.722,286.352
265,E12000001,2009/9/22,1.281,48.472,7.065,2.004,2.33,286.962
266,E12000001,2009/9/23,0.893,48.782,7.117,1.569,3.043,285.42
268,E12000001,2009/9/25,1.165,41.755,8.591,1.867,3.612,286.05
269,E12000001,2009/9/26,1.553,40.574,7.726,2.542,4.13,286.039
270,E12000001,2009/9/27,1.553,37.92,6.538,1.347,2.939,286.878
272,E12000001,2009/9/29,1.204,39.341,5.061,2.076,3.88,286.58
273,E12000001,2009/9/30,1.243,32.254,3.929,1.806,5.224,285.873
277,E12000001,2009/10/4,1.281,45.427,6.706,2.957,3.218,282.137
280,E12000001,2009/10/7,1.514,43.07,6.432,1.928,4.621,280.655
281,E12000001,2009/10/8,1.281,38.113,5.666,2.245,5.229,280.959
282,E12000001,2009/10/9,1.281,41.637,10.215,3.861,10.241,281.808
283,E12000001,2009/10/10,1.398,35.127,8.355,3.726,7.42,283.954
286,E12000001,2009/10/13,1.243,35.581,9.392,4.073,8.076,283.085
287,E12000001,2009/10/14,1.903,31.366,6.69,4.721,8.562,284.92
288,E12000001,2009/10/15,1.32,27.919,8.544,5.378,8.26,285.935
289,E12000001,2009/10/16,1.514,44.888,7.105,1.754,2.872,281.891
290,E12000001,2009/10/17,1.126,31.242,9.113,3.514,5.848,280.727
292,E12000001,2009/10/19,1.825,30.631,9.346,4.986,11.462,283.11
293,E12000001,2009/10/20,1.165,29.658,19.961,9.046,16.552,281.843
294,E12000001,2009/10/21,1.67,22.382,11.592,5.314,17.459,283.749
296,E12000001,2009/10/23,1.98,22.876,15.988,8.424,11.465,283.056
300,E12000001,2009/10/27,1.359,22.646,11.428,6.617,20.909,284.587
302,E12000001,2009/10/29,1.087,24.936,16.074,6.345,15.394,284.738
303,E12000001,2009/10/30,1.243,14.316,19.111,13.52,24.496,285.012
305,E12000001,2009/11/1,1.437,45.014,4.288,1.774,5.335,283.607
306,E12000001,2009/11/2,1.553,52.819,4.832,1.76,2.928,281.113
308,E12000001,2009/11/4,1.32,34.127,5.457,2.792,4.95,279.301
309,E12000001,2009/11/5,1.786,24.058,8.834,4.709,6.178,278.188
313,E12000001,2009/11/9,1.475,27.354,9.003,4.398,9.121,276.73
314,E12000001,2009/11/10,1.281,27.43,18.413,10.302,16.767,278.127
315,E12000001,2009/11/11,1.553,21.2,13.278,7.572,17.747,278.464
316,E12000001,2009/11/12,1.359,26.195,8.694,4.235,11.827,281.583
317,E12000001,2009/11/13,1.553,29.261,6.81,2.978,8.546,280.385
320,E12000001,2009/11/16,1.32,43.14,7.478,3.201,8.029,281.071
323,E12000001,2009/11/19,1.359,62.384,7.912,1.52,2.406,284.933
325,E12000001,2009/11/21,1.437,31.439,7.939,3.571,11.294,281.989
327,E12000001,2009/11/23,1.708,54.751,4.662,2.072,2.341,280.879
328,E12000001,2009/11/24,1.437,56.821,6.61,1.476,2.52,282.656
329,E12000001,2009/11/25,2.174,48.916,4.986,1.866,2.524,279.526
330,E12000001,2009/11/26,1.32,44.937,4.398,1.964,2.701,278.876
331,E12000001,2009/11/27,1.786,37.952,5.621,1.948,3.594,278.05
333,E12000001,2009/11/29,1.165,50.506,7.023,2.102,2.214,278.45
334,E12000001,2009/11/30,1.01,38.722,8.398,3.199,3.409,275.763
335,E12000001,2009/12/1,1.553,19.821,9.868,3.882,6.815,274.367
337,E12000001,2009/12/3,1.475,34.973,7.034,5.148,14.095,276.897
338,E12000001,2009/12/4,1.747,39.212,6.967,3.089,10.355,276.949
339,E12000001,2009/12/5,1.359,31.346,7.287,3.843,13.913,279.255
340,E12000001,2009/12/6,1.437,53.671,6.313,2.488,3.138,280.516
341,E12000001,2009/12/7,1.631,45.726,7.642,2.671,7.12,279.653
342,E12000001,2009/12/8,1.126,35.946,7.629,3.854,11.053,278.857
343,E12000001,2009/12/9,2.019,39.849,10.079,4.547,7.963,280.929
344,E12000001,2009/12/10,1.67,39.243,6.986,3.172,5.826,277.576
347,E12000001,2009/12/13,1.514,37.184,11.638,3.466,9.921,274.811
349,E12000001,2009/12/15,1.825,33.524,6.819,3.427,10.1,277.912
350,E12000001,2009/12/16,1.631,44.615,6.304,1.565,3.857,277.44
351,E12000001,2009/12/17,1.864,54.008,10.541,1.622,2.535,273.756
352,E12000001,2009/12/18,1.592,51.561,7.536,2.638,6.329,271.163
353,E12000001,2009/12/19,1.941,47.573,9.632,3.086,6.717,271.573
354,E12000001,2009/12/20,1.825,52.611,8.536,3.589,4.092,270.965
355,E12000001,2009/12/21,1.864,41.578,9.8,4.995,7.857,272.514
356,E12000001,2009/12/22,1.631,36.984,8.3,5.099,7.111,270.631
357,E12000001,2009/12/23,1.747,39.462,6.399,4.136,6.112,271.443
358,E12000001,2009/12/24,1.786,24.568,10.957,6.915,11.115,273.019
360,E12000001,2009/12/26,1.631,25.412,6.836,4.018,7.116,275.32
361,E12000001,2009/12/27,1.747,36.071,6.356,3.026,5.93,274.904
362,E12000001,2009/12/28,1.67,32.527,9.143,5.325,9.646,271.825
363,E12000001,2009/12/29,2.174,39.329,8.621,4.174,8.336,273.687
364,E12000001,2009/12/30,2.485,54.817,10.967,3.351,3.314,275.259
365,E12000001,2009/12/31,1.631,49.701,5.704,2.131,3.97,271.656
367,E12000002,2009/1/2,2.505,20.897,14.708,7.191,21.536,273.298
368,E12000002,2009/1/3,2.018,24.806,19.956,6.665,20.642,271.764
370,E12000002,2009/1/5,2.076,27.768,9.429,5.379,16.148,273.409
371,E12000002,2009/1/6,2.433,24.901,15.195,8.348,19.936,270.55
372,E12000002,2009/1/7,2.319,23.331,13.471,7.367,16.817,274.879
373,E12000002,2009/1/8,2.033,20.838,16.644,9.259,14.256,275.361
374,E12000002,2009/1/9,2.004,15.042,21.668,13.068,25.125,272.907
376,E12000002,2009/1/11,1.804,43.761,18.48,6.327,2.998,280.311
377,E12000002,2009/1/12,2.133,41.812,7.811,4.069,7.475,280.991
378,E12000002,2009/1/13,1.832,27.75,7.224,3.701,10.985,277.524
379,E12000002,2009/1/14,2.033,19.804,10.652,5.237,18.2,274.49
380,E12000002,2009/1/15,2.118,29.342,9.871,4.451,9.934,279.338
382,E12000002,2009/1/17,1.789,50.48,7.175,2.476,2.63,278.619
383,E12000002,2009/1/18,1.889,46.083,9.726,2.722,3.388,276.115
384,E12000002,2009/1/19,2.061,42.943,6.39,2.813,6.63,275.484
385,E12000002,2009/1/20,1.66,41.461,7.114,2.847,6.167,275.35
389,E12000002,2009/1/24,1.446,36.838,8.615,3.423,6.915,274.941
390,E12000002,2009/1/25,1.56,43.159,8.949,3.906,8.755,276.929
391,E12000002,2009/1/26,1.932,22.665,17.097,10.62,18.297,276.404
392,E12000002,2009/1/27,1.46,18.893,15.038,7.12,18.601,277.436
393,E12000002,2009/1/28,1.889,20.123,10.15,5.895,16.609,277.516
394,E12000002,2009/1/29,1.489,10.348,21.494,10.987,29.703,277.497
398,E12000002,2009/2/2,1.947,35.212,11.297,5.324,10.264,272.806
399,E12000002,2009/2/3,1.66,17.787,12.055,8.099,20.366,273.234
400,E12000002,2009/2/4,1.575,17.827,22.187,11.966,26.179,270.744
401,E12000002,2009/2/5,1.646,20.804,22.481,12.431,23.568,272.066
402,E12000002,2009/2/6,1.589,34.882,8.552,4.662,11.676,271.672
405,E12000002,2009/2/9,1.388,33.43,10.755,5.444,16.689,273.274
406,E12000002,2009/2/10,1.718,41.766,8.747,4.993,9.993,273.336
407,E12000002,2009/2/11,1.417,36.698,8.217,3.993,12.441,273.675
409,E12000002,2009/2/13,1.889,36.058,10.816,5.548,15.112,275.738
410,E12000002,2009/2/14,1.603,21.197,17.465,8.442,20.989,275.532
412,E12000002,2009/2/16,1.832,42.056,10.581,3.793,9.58,278.683
413,E12000002,2009/2/17,1.517,41.243,10.457,3.275,11.8,280.235
414,E12000002,2009/2/18,1.589,32.162,10.491,6.221,16.61,279.413
415,E12000002,2009/2/19,1.56,34.887,13.145,7.411,15.416,278.28
416,E12000002,2009/2/20,1.832,37.136,13.295,4.049,14.66,277.416
417,E12000002,2009/2/21,1.403,47.173,10.563,3.028,8.138,279.13
418,E12000002,2009/2/22,1.532,57.599,7.222,1.981,4.075,279.531
419,E12000002,2009/2/23,1.775,49.077,7.705,2.572,7.691,280.617
420,E12000002,2009/2/24,1.417,39.246,9.967,4.034,12.433,279.683
421,E12000002,2009/2/25,1.632,47.998,10.748,3.678,8.351,279.606
422,E12000002,2009/2/26,1.546,52.622,7.06,1.991,5.933,279.374
423,E12000002,2009/2/27,1.632,50.878,7.407,2.824,6.682,280.922
426,E12000002,2009/3/2,1.66,47.485,8.328,3.059,7.467,278.835
428,E12000002,2009/3/4,1.632,47.856,7.494,3.292,11.147,274.274
429,E12000002,2009/3/5,1.388,39.754,12.459,4.939,16.056,274.24
430,E12000002,2009/3/6,1.489,43.823,8.811,3.919,11.923,276.647
432,E12000002,2009/3/8,1.56,63.601,8.659,2.649,2.476,276.623
433,E12000002,2009/3/9,1.388,59.901,7.06,2.167,3.368,277.769
436,E12000002,2009/3/12,1.374,55.104,7.713,2.536,6.589,281.008
439,E12000002,2009/3/15,1.145,55.18,10.1,3.182,8.014,280.168
440,E12000002,2009/3/16,1.346,46.382,11.322,5.297,13.026,280.131
441,E12000002,2009/3/17,1.56,39.395,12.101,6.4,15.705,281.139
443,E12000002,2009/3/19,1.646,25.64,37.271,23.001,18.34,279.877
444,E12000002,2009/3/20,1.131,26.134,26.371,15.565,18.923,279.009
445,E12000002,2009/3/21,1.346,33.404,26.847,14.432,12.819,280.236
446,E12000002,2009/3/22,1.417,51.733,10.365,2.509,5.706,280.584
447,E12000002,2009/3/23,1.474,56.214,9.652,2.457,2.841,279.616
448,E12000002,2009/3/24,1.446,53.411,6.544,2.798,6.009,278.324
450,E12000002,2009/3/26,1.646,57.235,8.96,2.769,3.101,279.493
451,E12000002,2009/3/27,1.403,57.683,9.741,3.708,3.237,278.183
452,E12000002,2009/3/28,1.575,60.179,5.931,2.816,4.772,277.58
453,E12000002,2009/3/29,1.403,47.738,9.348,3.051,10.263,276.745
454,E12000002,2009/3/30,1.689,48.093,9.026,3.054,8.496,280.633
455,E12000002,2009/3/31,1.202,41.595,12.526,4.202,13.92,281.971
456,E12000002,2009/4/1,1.431,35.114,20.074,11.337,20.274,282.372
458,E12000002,2009/4/3,1.403,39.153,38.286,20.503,19.028,281.187
459,E12000002,2009/4/4,1.317,54.307,13.404,6.831,7.379,280.953
462,E12000002,2009/4/7,1.288,55.935,7.514,2.957,6.374,281.183
463,E12000002,2009/4/8,1.532,55.785,5.335,2.637,5.935,281.005
464,E12000002,2009/4/9,1.732,45.455,11.261,3.997,10.736,283.518
465,E12000002,2009/4/10,1.446,49.134,13.232,5.075,9.263,282.111
466,E12000002,2009/4/11,1.474,56.017,8.754,4.374,9.447,280.392
467,E12000002,2009/4/12,1.517,53.142,12.082,6.898,12.042,281.721
468,E12000002,2009/4/13,1.446,46.605,23.457,14.109,15.867,282.446
469,E12000002,2009/4/14,1.231,46.227,27.633,10.508,17.512,282.785
471,E12000002,2009/4/16,1.46,73.236,23.272,15.957,8.27,283.766
472,E12000002,2009/4/17,1.202,70.12,19.592,12.821,7.57,283.104
473,E12000002,2009/4/18,1.26,63.22,13.893,7.893,7.284,281.789
475,E12000002,2009/4/20,1.446,57.618,24.133,16.728,13.772,283.707
476,E12000002,2009/4/21,1.417,56.324,18.049,8.686,10.793,282.543
477,E12000002,2009/4/22,1.331,48.792,13.601,4.872,9.951,282.979
478,E12000002,2009/4/23,1.431,68.242,17.74,7.408,11.175,284.167
479,E12000002,2009/4/24,1.503,58.809,24.244,16.207,14.798,285.811
480,E12000002,2009/4/25,1.346,62.602,15.753,11.854,10.531,284.297
481,E12000002,2009/4/26,1.245,55.928,12.689,4.929,8.846,282.513
482,E12000002,2009/4/27,1.36,57.89,6.66,2.817,7.453,280.367
484,E12000002,2009/4/29,1.26,59.226,11.894,7.648,11.441,282.509
485,E12000002,2009/4/30,1.417,48.746,8.901,3.95,11.058,283.526
486,E12000002,2009/5/1,1.116,53.341,8.13,3.298,8.8,283.748
488,E12000002,2009/5/3,1.145,59.975,7.202,2.211,3.798,281.628
489,E12000002,2009/5/4,1.116,60.396,6.643,1.678,4.569,281.417
490,E12000002,2009/5/5,1.245,62.886,6.914,1.584,3.654,283.588
491,E12000002,2009/5/6,1.532,58.201,7.751,1.961,3.53,284.343
492,E12000002,2009/5/7,1.36,61.313,9.654,2.642,2.509,282.758
494,E12000002,2009/5/9,1.217,54.206,7.388,2.497,4.601,281.891
495,E12000002,2009/5/10,1.431,49.41,7.566,3.575,8.101,282.75
497,E12000002,2009/5/12,1.546,68.16,9.174,3.93,5.825,282.935
499,E12000002,2009/5/14,1.403,64.141,15.887,8.022,9.377,284.869
500,E12000002,2009/5/15,1.388,50.188,11.932,5.018,10.094,282.845
502,E12000002,2009/5/17,1.388,56.332,8.336,3.531,5.943,282.294
503,E12000002,2009/5/18,1.431,70.033,6.062,2.652,4.399,283.594
504,E12000002,2009/5/19,1.288,61.384,8.891,3.441,5.241,283.408
507,E12000002,2009/5/22,1.603,53.508,6.38,2.387,7.029,283.51
509,E12000002,2009/5/24,1.417,54.635,9.14,3.201,6.563,285.806
510,E12000002,2009/5/25,1.374,55.022,16.986,7.047,11.036,287.909
511,E12000002,2009/5/26,1.446,54.098,7.303,1.83,3.349,283.773
512,E12000002,2009/5/27,1.245,53.715,6.226,1.791,4.858,284.59
513,E12000002,2009/5/28,1.288,39.493,9.071,3.227,6.006,287.436
517,E12000002,2009/6/1,1.431,75.439,10.207,6.8,9.219,290.33
518,E12000002,2009/6/2,1.26,69.956,16.292,9.926,10.909,290.843
519,E12000002,2009/6/3,1.26,61.538,12.006,6.7,6.534,287.044
520,E12000002,2009/6/4,1.116,59.101,13.496,6.515,8.181,284.923
522,E12000002,2009/6/6,1.245,62.648,4.741,1.994,5.509,281.77
523,E12000002,2009/6/7,1.388,65.291,7.681,3.875,4.004,283.493
