1282,E12000004,2009/7/6,1.163,40.628,6.456,2.72,5.906,288.628
1308,E12000004,2009/8/1,1.006,33.887,12.912,4.82,10.949,289.585
1309,E12000004,2009/8/2,1.141,38.432,7.989,4.083,8.491,288.23
1312,E12000004,2009/8/5,1.431,29.602,11.035,4.127,9.86,291.989
1335,E12000004,2009/8/28,1.029,41.259,7.372,2.148,5.52,286.844
1341,E12000004,2009/9/3,1.051,45.394,5.34,1.688,5.769,286.282
1363,E12000004,2009/9/25,1.252,29.854,13.663,5.463,21.53,286.583
1368,E12000004,2009/9/30,1.073,29.047,9.629,3.919,15.172,287.867
1376,E12000004,2009/10/8,1.342,23.884,13.707,7.829,23.443,281.771
1377,E12000004,2009/10/9,1.23,33.667,11.481,5.502,13.893,283.509
1382,E12000004,2009/10/14,1.163,15.663,23.15,13.93,29.968,284.441
1391,E12000004,2009/10/23,1.118,22.801,13.3,6.809,17.075,284.222
1394,E12000004,2009/10/26,1.185,27.717,11.637,6.448,18.118,285.011
1395,E12000004,2009/10/27,0.962,19.365,13.481,5.792,23.397,286.097
1404,E12000004,2009/11/5,1.252,20.516,10.004,6.511,18.112,280.607
1411,E12000004,2009/11/12,1.252,32.309,9.66,4.179,12.861,282.811
1414,E12000004,2009/11/15,1.275,35.323,8.634,4.459,11.102,281.528
1416,E12000004,2009/11/17,1.141,43.109,6.113,3.005,8.685,282.298
1428,E12000004,2009/11/29,1.029,38.803,6.826,3.792,8.924,279.249
1430,E12000004,2009/12/1,1.185,14.365,11.999,6.434,14.685,275.958
1438,E12000004,2009/12/9,1.208,25.318,12.604,6.989,20.286,281.887
1440,E12000004,2009/12/11,1.342,12.894,14.608,7.688,23.934,276.54
1441,E12000004,2009/12/12,0.939,18.915,10.829,6.334,14.66,278.121
1444,E12000004,2009/12/15,1.364,8.518,26.441,13.025,34.002,275.754
1468,E12000005,2009/1/8,2.098,19.16,15.368,9.774,20.726,273.914
1474,E12000005,2009/1/14,1.411,22.656,10.229,4.204,13.697,274.025
1477,E12000005,2009/1/17,1.881,54.534,6.077,2.166,2.246,279.351
1482,E12000005,2009/1/22,1.574,43.39,7.132,1.93,6.17,279.143
1494,E12000005,2009/2/3,1.483,22.636,10.12,6.838,18.679,272.511
1496,E12000005,2009/2/5,1.791,6.843,17.749,8.472,28.655,272.369
1498,E12000005,2009/2/7,1.23,35.61,7.887,4.61,12,272.447
1505,E12000005,2009/2/14,1.212,13.903,18.059,9.24,28.036,275.239
1508,E12000005,2009/2/17,1.827,38.476,11.977,4.351,14.369,280.302
1510,E12000005,2009/2/19,1.501,32.408,14.236,8.749,19.821,279.021
1518,E12000005,2009/2/27,1.375,54.558,7.479,2.504,5.707,281.201
1521,E12000005,2009/3/2,1.321,46.665,8.222,2.964,8.124,279.085
1533,E12000005,2009/3/14,1.248,57.765,11.061,3.245,5.711,281.29
1539,E12000005,2009/3/20,1.194,31.454,29.568,12.613,20.024,279.65
1560,E12000005,2009/4/10,1.411,51.349,11.281,4.459,8.402,282.365
1563,E12000005,2009/4/13,1.393,50.699,19.247,10.165,12.914,283.168
1579,E12000005,2009/4/29,1.103,54.235,13.178,6.695,12.51,282.221
1595,E12000005,2009/5/15,1.031,48.301,11.068,4.523,8.661,283.941
1596,E12000005,2009/5/16,1.049,62.167,8.311,2.836,4.388,282.848
1601,E12000005,2009/5/21,1.085,64.629,9.979,3.047,4.739,284.297
1610,E12000005,2009/5/30,0.796,69.897,15.151,7.523,11.356,289.519
1616,E12000005,2009/6/5,1.321,60.378,17.305,9.632,10.918,284.741
1623,E12000005,2009/6/12,1.067,52.551,10.529,5.282,8.371,286.169
1639,E12000005,2009/6/28,1.013,56.41,14.142,8.169,6.813,291.854
1640,E12000005,2009/6/29,1.194,64.861,18.347,8.355,9.171,293.803
1642,E12000005,2009/7/1,1.447,78.86,20.642,8.495,7.998,294.702
1652,E12000005,2009/7/11,1.357,35.389,5.796,2.338,5.86,289.118
1659,E12000005,2009/7/18,1.085,50.862,4.322,1.825,2.694,287.266
1662,E12000005,2009/7/21,1.14,36.953,8.635,2.837,8.282,287.996
1664,E12000005,2009/7/23,0.941,43.937,5.32,2.479,3.288,288.67
1667,E12000005,2009/7/26,1.067,44.582,6.039,2.21,5.545,287.172
1669,E12000005,2009/7/28,1.122,46.341,8.725,2.59,4.254,287.057
1671,E12000005,2009/7/30,1.194,40.515,6.308,1.724,3.694,286.574
1675,E12000005,2009/8/3,1.085,42.126,8,3.293,6.504,288.875
1688,E12000005,2009/8/16,1.194,40.983,8.665,2.042,3.676,289.521
1693,E12000005,2009/8/21,0.923,44.074,7.216,2.352,3.318,287.015
1705,E12000005,2009/9/2,1.266,36.27,5.841,2.64,5.186,285.766
1717,E12000005,2009/9/14,1.158,37.108,10.05,4.941,16.895,286.178
1720,E12000005,2009/9/17,0.977,37.085,15.765,5.002,18.536,284.849
1736,E12000005,2009/10/3,1.103,47.911,5.974,1.701,2.979,285.354
1737,E12000005,2009/10/4,1.122,35.852,5.317,2.676,7.334,283.727
1751,E12000005,2009/10/18,1.158,27.41,15.331,8.092,16.2,280.822
1759,E12000005,2009/10/26,1.592,32.652,9.268,4.274,11.986,284.818
1763,E12000005,2009/10/30,1.248,18.162,29.94,12.991,21.792,285.562
1768,E12000005,2009/11/4,1.357,38.565,5.71,2.705,6.381,280.319
1774,E12000005,2009/11/10,1.194,15.133,11.935,7.189,23.246,278.65
1776,E12000005,2009/11/12,1.339,35.977,8.294,3.208,8.957,282.428
1779,E12000005,2009/11/15,1.122,34.214,7.451,3.934,7.97,281.411
1784,E12000005,2009/11/20,1.538,45.897,7.408,3.04,8.173,283.4
1789,E12000005,2009/11/25,1.158,48.806,6.002,2.307,4.711,280.359
1805,E12000005,2009/12/11,1.375,5.856,16.158,9.652,36.157,274.527
1808,E12000005,2009/12/14,1.321,22.051,15.46,8.786,25.962,275.868
1810,E12000005,2009/12/16,1.719,15.619,14.405,9.527,28.106,275.214
1819,E12000005,2009/12/25,1.791,20.337,12.593,8.452,19.298,274.072
1826,E12000006,2009/1/1,2.469,10.603,8.946,3.403,13.199,274.211
1830,E12000006,2009/1/5,2.347,28.801,10.521,5.385,10.826,274.571
1841,E12000006,2009/1/16,1.634,14.958,17.719,7.244,17.104,279.603
1842,E12000006,2009/1/17,1.982,47.837,9.045,2.772,4.629,280.353
1844,E12000006,2009/1/19,1.739,43.149,7.002,2.687,6.621,277.619
1850,E12000006,2009/1/25,1.304,44.729,8.744,2.983,10.64,279.141
1853,E12000006,2009/1/28,1.461,13.92,12.761,6.837,26.379,278.883
1859,E12000006,2009/2/3,1.756,16.97,14.945,9.41,25.896,273.158
1869,E12000006,2009/2/13,1.513,28.863,8.793,3.822,15.771,275.672
1870,E12000006,2009/2/14,1.374,25.982,15.548,4.758,18.825,274.457
1872,E12000006,2009/2/16,1.374,30.918,17.061,6.187,18.134,279.553
1880,E12000006,2009/2/24,1.113,19.968,17.22,7.409,24.078,281.063
1886,E12000006,2009/3/2,1.304,34.742,14.164,4.461,16.167,279.144
1895,E12000006,2009/3/11,1.443,26.296,17.937,6.775,23.428,279.47
1898,E12000006,2009/3/14,1.2,50.891,16.094,4.328,15.838,282.041
1906,E12000006,2009/3/22,1.513,49.606,21.587,8.355,10.828,281.904
1909,E12000006,2009/3/25,1.269,50.985,7.725,3.343,8.025,280.828
1910,E12000006,2009/3/26,1.687,49.569,9.457,3.101,10.447,280.538
1913,E12000006,2009/3/29,1.078,52.832,10.951,4.298,10.416,277.318
1921,E12000006,2009/4/6,0.974,43.08,36.439,14.878,21.339,283.596
1925,E12000006,2009/4/10,1.374,43.048,15.909,8.726,14.115,284.488
1933,E12000006,2009/4/18,1.426,72.086,16.322,6.868,5.133,282.791
1950,E12000006,2009/5/5,1.252,61.645,10.54,2.499,7.072,286.397
1955,E12000006,2009/5/10,1.182,58.081,14.592,5.403,10.141,285.396
1961,E12000006,2009/5/16,1.2,64.606,12.123,3.771,6.707,284.895
1969,E12000006,2009/5/24,1.443,60.526,12.683,5.849,9.812,287.587
1973,E12000006,2009/5/28,1.391,35.35,11.172,4.11,10.617,289.829
1984,E12000006,2009/6/8,1.182,69.626,8.239,5.336,4.311,285.637
1985,E12000006,2009/6/9,1.078,74.684,7.819,3.903,4.517,285.331
1990,E12000006,2009/6/14,1.095,55.197,14.386,5.555,8.961,290.177
2000,E12000006,2009/6/24,1.13,69.54,10.618,4.992,4.678,288.98
2001,E12000006,2009/6/25,1.2,77.775,14.974,7.376,5.465,291.091
2006,E12000006,2009/6/30,1.061,77.714,22.909,11.019,7.534,291.922
2007,E12000006,2009/7/1,1.026,79.152,21.427,6.271,6.579,291.392
2016,E12000006,2009/7/10,0.869,45.537,11.692,3.91,9.883,288.746
2017,E12000006,2009/7/11,1.304,38.552,8.671,3.157,9.021,289.641
2024,E12000006,2009/7/18,1.095,50.924,5.371,2.764,4.578,289.445
2038,E12000006,2009/8/1,1.008,48.545,14.777,5.783,10.598,291.136
2044,E12000006,2009/8/7,0.956,57.515,18.14,6.922,6.767,291.059
2049,E12000006,2009/8/12,0.974,29.744,8.999,2.72,9.004,291.198
2064,E12000006,2009/8/27,1.234,40.192,9.554,3.732,8.418,291.404
2066,E12000006,2009/8/29,0.956,41.697,9.554,2.241,6.993,288.295
2069,E12000006,2009/9/1,1.234,41.749,11.298,4.26,9.307,290.306
2073,E12000006,2009/9/5,1.061,44.029,8.087,2.569,7.77,288.165
2074,E12000006,2009/9/6,1.234,50.025,10.532,3.176,10.074,288.302
2087,E12000006,2009/9/19,1.061,46.998,33.065,18.136,10.384,289.282
2094,E12000006,2009/9/26,1.078,32.114,17.914,6.916,18.781,287.352
2096,E12000006,2009/9/28,1.13,22.639,15.715,4.432,17.09,288.212
2097,E12000006,2009/9/29,1.182,28.36,11.56,3.669,14.729,288.708
2098,E12000006,2009/9/30,0.991,25.015,11.687,4.65,15.147,288.654
2099,E12000006,2009/10/1,1.391,33.31,10.392,3.662,13.829,285.784
2102,E12000006,2009/10/4,0.974,36.759,7.579,2.537,9.297,285.185
2105,E12000006,2009/10/7,0.991,47.081,5.061,1.933,6.029,286.042
2110,E12000006,2009/10/12,0.974,45.102,9.185,3.601,10.162,285.1
2129,E12000006,2009/10/31,1.408,11.945,24.828,9.718,20.692,286.505
2134,E12000006,2009/11/5,1.2,24.382,9.205,4.891,13.533,281.528
2139,E12000006,2009/11/10,1.461,7.57,23.016,13.624,32.197,278.197
2141,E12000006,2009/11/12,1.339,35.06,10.201,3.858,12.986,283.755
2148,E12000006,2009/11/19,1.339,52.152,13.596,4.647,9.824,285.84
2150,E12000006,2009/11/21,1.182,31.842,14.575,5.699,15.443,285.554
2151,E12000006,2009/11/22,1.2,57.181,8.817,3.052,6.144,282.522
2158,E12000006,2009/11/29,1.252,44.811,7.142,3.585,7.231,281
2169,E12000006,2009/12/10,1.217,28.672,12.95,5.647,20.05,280.602
2172,E12000006,2009/12/13,1.304,37.145,8.326,4.226,6.293,278.124
